NOC ,NVDA,LMT ,DXC ,RTN ,STZ ,CTAS ,MSCI ,HRS ,HII,UNH,GD,AVGO,FISV,BA,ADBE,SPGI,GPN,ALGN,EA,CME ,ETFC,PGR ,NFLX ,NDAQ ,AMZN,TTWO ,FB ,IDXX ,TSS UN,WM UN,MA UN,AOS,ITW,MAR,MMC,CBOE,HUM,SYK,ANTM ,TDG,LRCX ,RSG ,MSFT ,V ,BSX ,BDX ,DPS ,LUV,ATVI
164.774,25.559,199.261,16.609,104.426,131.243,84.325,57.504,70.967,106.787,111.881,133.908,113.425,44.775,127.524,80.65,86.221,64.017,56.55,66.11,79.221,26.44,29.535,108.1,50.823,541.94,29.78,92.4,72.64,46.198,48.743,93.439,32.838,81.988,71.641,50.604,63.088,177.924,92.882,133.744,181.671,64.352,40.012,44.05,71.755,16.82,131.974,78.387,37.926,31.328
167.229,25.707,200.59,16.813,106.204,133.31,86.188,58.095,71.699,107.998,111.544,135.387,111.561,45.67,129.404,82.26,86.871,66.139,56.23,65.8,78.514,26.54,30.012,114.93,51.319,533.16,29.74,92.47,73.2,46.768,49.806,94.117,34.419,83.231,73.949,51.156,63.815,177.315,94.188,131.748,184.922,65.077,40.815,44.662,72.421,16.79,131.859,78.849,37.975,31.122
169.154,25.608,199.551,16.899,106.024,133.505,86.719,58.163,71.917,109.974,114.61,136.16,111.771,46.09,130.018,83.82,87.026,66.423,56.39,65.04,77.134,26.15,29.965,113.33,50.661,539.8,29.93,93.24,74.05,47.308,50.003,94.068,34.015,83.212,73.862,50.861,63.418,178.042,94.575,134.78,185.503,64.265,40.872,44.342,72.499,16.88,132.475,78.943,39.131,31.455
170.54,25.883,200.552,16.99,106.832,133.681,87.897,58.638,73.123,108.405,117.723,137.085,112.507,46.22,130.93,83.92,87.501,66.783,57.26,68.11,78.234,26.31,30.142,113.45,51.653,550.19,30.63,94.26,75.21,48.063,50.238,94.873,33.862,83.165,73.804,51.317,63.902,178.505,95.311,138.013,186.69,64.274,41.212,44.238,73.489,16.94,133.148,79.255,40.386,31.956
170.357,25.932,198.353,16.907,105.329,131.682,88.302,58.309,71.765,106.109,119.145,135.196,108.434,45.785,130.567,83.65,87.501,64.751,56.21,68.42,77.099,26.02,29.974,109.73,51.157,548.9,30.72,94.12,72.74,47.769,49.909,94.176,33.088,82.14,72.713,50.822,63.185,181.396,94.401,140.575,184.88,62.486,40.862,44.135,73.499,16.73,131.657,78.849,39.994,32.25
167.277,26.876,194.77,16.813,104.35,130.384,87.549,57.378,72.202,105.227,117.3,133.088,112.297,45.465,124.918,83.8,88.171,63.377,56.5,70.57,76.278,25.47,29.479,110.23,51.214,544.83,30.78,94.07,71.57,47.131,49.335,93.292,32.9,80.649,71.641,50.223,63.747,179.498,93.753,137.524,178.312,65.058,40.418,43.937,72.715,16.66,130.551,78.095,40.013,32.387
167.527,26.944,195.733,16.752,106.471,131.594,89.876,58.018,72.591,104.927,115.474,134.795,116.513,45.515,127.868,86.77,90.285,64.791,60.65,70.97,77.911,26.29,29.731,101.09,52.398,562.44,31.89,95.96,73.36,47.543,49.382,95.383,33.386,81.209,72.288,50.965,64.319,180.216,95.485,139.327,181.082,65.222,40.588,44.248,73.832,16.85,131.811,78.264,40.405,33.152
168.316,27.367,196.295,16.81,105.871,131.75,89.355,58.338,72.724,102.931,115.292,135.187,115.748,45.975,128.063,88.67,89.848,65.345,60.65,71.71,78.531,26.6,30.376,98.99,52.455,570.76,31.59,97.54,73.7,48.093,49.335,95.854,33.568,80.042,71.312,51.355,63.214,181.15,96.781,141.073,182.084,66.015,40.475,44.718,74.479,17.07,134.205,79.349,39.739,33.515
168.028,27.318,197.1,16.828,107.384,131.838,89.471,58.929,71.537,101.371,116.013,134.757,113.731,46.38,128.827,88.4,90.246,66.548,61.1,72.29,79.842,26.51,30.525,101.69,52.903,573.15,31.38,98.47,74.22,48.888,49.392,95.953,34.073,79.785,70.878,51.089,63.67,183.579,97.197,142.762,182.438,65.396,40.881,44.822,75.449,17.08,134.581,80.075,40.572,33.103
167.902,27.278,195.312,16.922,106.87,132.54,89.567,59.036,72.458,101.943,115.715,134.757,114.62,46.435,129.255,86.84,90.217,65.335,61.98,72.3,79.964,26.85,30.768,98.99,53.275,560.88,31.75,97,74.27,48.564,49.58,95.884,34.035,80.811,72.336,51.612,63.776,182.842,95.988,142.215,181.73,67.707,40.947,44.963,74.753,17.19,134.398,79.915,40.542,33.172
167.594,26.925,197.96,16.946,107.165,132.94,88.187,58.609,71.195,101.962,113.495,136.513,115.203,46.295,131.405,86.13,89.16,65.53,61.59,72.79,78.916,26.29,30.525,97.96,52.732,555.77,31.76,97.11,74.68,48.034,50.267,94.834,33.015,81.209,71.332,51.365,63.137,174.217,96.549,136.986,182.16,68.441,40.758,44.427,73.95,17.19,134.398,80,40.209,33.133
172.763,27.897,202.592,17.223,111.56,134.403,89.181,59.21,72.173,103.347,109.363,140.481,119.831,47.255,136.17,88.46,90.343,66.723,60.78,74.54,80.768,27.07,30.871,97.32,56.396,563.91,32.76,99.67,73.3,49.388,50.332,96.228,34.982,84.987,74.249,52.345,64.125,162.376,95.33,133.744,184.374,70.201,41.221,45.208,74.891,16.42,133.138,84.508,43.188,34.084
173.08,28.084,205.222,17.33,112.026,132.832,90.272,59.908,72.639,105.343,111.39,141.464,123.884,47.875,136.533,87.86,92.505,66.883,67.97,74.92,82.069,28.31,30.871,100.04,56.033,599.03,33.46,102.19,75.02,50.272,50.031,97.965,35.501,85.994,72.732,52.631,64.91,165.415,91.373,135.221,183.238,72.096,41.089,49.763,75.528,16.73,134.84,84.782,44.314,34.231
173.523,27.956,206.738,17.346,111.227,132.637,90.301,60.848,71.699,104.287,111.977,141.34,118.177,47.77,136.533,88.84,92.001,66.359,68.27,74.08,82.025,28.09,31.03,103.04,55.728,608.61,33.33,103.77,75.94,50.242,50.031,97.808,35.472,86.127,73.998,52.05,65.298,167.421,90.85,135.979,182.876,72.579,41.24,51.062,76.615,16.7,134.532,84.772,44.843,34.212
173.822,27.936,208.702,17.265,112.378,132.325,89.461,59.637,71.138,106.7,114.706,141.579,116.15,47.715,138.171,88.05,91.109,65.405,67.09,75.27,82.017,27.61,30.992,103.07,56.253,611.01,33.14,103.7,76.74,50.694,51.113,96.63,35.482,85.984,75.331,52.773,65.86,172.26,90.792,138.809,182.69,72.608,41.184,50.535,75.969,16.82,135.35,85.348,44.55,34.212
183.35,28.162,206.831,17.521,113.224,132.257,89.77,61.12,74.709,109.199,115.1,143.849,121.504,48.295,137.631,88.5,91.138,68.631,66.3,76.77,83.807,28.8,31.385,105.8,56.568,617.1,33.49,104.2,68.92,53.707,51.367,98.26,36.932,87.455,74.268,53.497,66.684,175.053,92.66,136.037,183.204,73.227,41.288,50.808,77.292,18.4,136.523,85.763,44.491,34.604
182.936,27.19,204.22,17.296,112.987,131.769,89.152,63.514,75.374,110.275,115.032,143.076,114.811,48.355,136.979,88.12,91.41,68.126,65.7,76.06,85.1,28.59,31.422,105.12,56.51,626.55,33.16,104.88,69.96,53.187,51.226,98.751,36.912,87.256,74.355,53.573,67.033,177.58,92.737,135.595,187.532,73.324,41.543,50.225,76.939,18.18,137.735,84.961,44.892,34.319
180.703,27.868,205.699,17.403,111.674,131.467,89.876,64.949,75.146,116.204,113.178,141.75,117.718,48.255,137.808,88.66,89.839,68.116,65.46,72.07,82.523,28.51,30.946,108.38,55.241,625.9,33.2,101.97,68.62,51.479,50.568,97.18,37.125,87.275,74.162,53.05,64.978,175.672,92.514,133.494,185.115,74.049,41.335,49.547,76.027,18.28,137.052,84.291,45.353,34.094
182.426,28.192,206.41,17.615,112.872,131.74,90.176,68.875,75.697,117.309,114.052,141.884,118.358,48.385,138.115,89.91,89.46,68.026,66.37,72,84.236,28.85,31.413,107.64,56.94,628.35,33.65,103.31,69.6,51.763,51.207,97.563,37.492,88.756,74.819,53.649,66.219,177.649,93.569,134.176,191.363,74.059,41.571,50.112,73.715,18.86,139.254,84.074,45.794,33.907
179.635,27.995,204.829,17.638,112.578,131.087,89.278,68.061,76.922,117.842,113.062,140.405,116.771,47.82,137.826,90.36,94.755,67.472,66.93,71.9,83.869,28.82,31.179,109.74,56.587,625.31,33.92,102.58,70.03,51.538,50.84,98.289,37.125,88.291,74.094,53.668,66.694,175.574,93.656,131.48,189.452,73.807,41.496,50.968,76.341,18.67,141.004,83.216,46.009,35.134
179.183,27.534,204.763,17.798,112.777,129.907,89.346,67.334,75.792,116.621,110.16,140.51,118.655,47.87,138.772,91.01,94.358,67.981,66.53,74.29,83.327,28.87,30.964,114.05,55.499,640.95,34.03,103.94,70.42,51.557,50.925,98.682,37.217,88.215,74.394,53.487,65.812,173.951,94.333,129.839,192.02,74.455,41.325,51.203,76.782,18.67,145.216,83.169,45.696,36.281
179.423,27.219,204.548,17.51,113.339,130.268,88.682,66.519,75.488,126.077,111.688,140.31,115.739,47.97,138.566,90.55,94.639,68.511,66.39,74.06,83.432,28.98,30.245,113.5,55.938,655.65,33.05,108.76,70.7,51.459,51.198,98.849,37.531,88.376,74.104,53.582,66.277,176.085,94.421,130.511,191.481,74.513,41.41,51.185,77.674,18.94,146.399,82.716,45.725,36.644
177.104,30.991,202.705,17.706,111.836,129.144,88.75,65.715,75.573,124.982,110.324,139.213,123.97,47.95,138.538,90.69,95.686,69.849,67.17,72.38,84.55,30.42,29.9,114.06,55.575,659.37,34.2,107.1,70.54,51.685,51.198,99.644,37.811,87.921,74.065,53.402,66.694,174.305,94.43,128.535,190.58,74.349,41.647,51.693,77.174,18.78,146.649,81.358,45.902,34.329
174.842,30.854,200.899,17.623,111.493,129.301,88.623,64.454,75.488,123.606,109.795,137.657,120.94,47.655,136.703,89.8,93.359,69.16,67.08,70.94,84.926,30.24,29.395,109.86,55.041,655.49,32.97,106.49,70.68,51.106,50.502,98.633,37.328,86.753,73.177,52.945,67.072,174.709,93.666,128.333,187.742,74.445,41.184,50.978,76.478,18.59,146.563,81.018,45.431,33.397
174.678,30.264,200.309,17.521,112.283,131.754,89.17,65.408,75.07,124.168,111.362,137.324,114.591,48.195,135.925,90.28,93.272,68.92,66.1,70.83,85.301,30.04,29.376,112.7,55.89,659.68,32.92,107.91,70.85,52.362,50.464,98.809,37.207,87.028,73.911,52.973,67.905,173.519,94.43,129.772,188.037,73.885,41.392,50.366,78.029,18.8,146.274,82.188,45.519,33.211
174.88,29.97,201.282,17.536,112.559,131.95,89.424,65.446,75.45,126.513,110.064,136.723,114.677,48.235,135.776,91.21,94.047,69.619,65.59,71.3,85.52,29.9,29.498,112.86,55.814,673.25,32.92,109.01,69.74,52.568,50.445,99.035,37.637,86.706,72.887,52.869,68.458,168.267,94.459,128.736,184.299,74.271,41.439,50.497,77.735,18.01,146.13,83.452,45.774,33.907
173.542,29.862,199.851,17.348,112.444,130.386,88.067,64.941,74.747,124.003,108.412,135.33,114.582,47.72,133.481,90.84,92.787,68.81,64,71.66,84.166,29.01,28.994,108.92,55.069,665.6,33.03,108.02,67.21,52.087,49.636,96.483,36.903,85.168,71.979,52.183,67.382,166.251,92.505,128.007,193.241,72.937,40.947,50.187,76.881,17.74,142.735,81.886,45.745,34.339
172.108,29.272,199.458,16.935,111.531,129.232,87.412,64.396,74.291,123.519,107.057,134.137,112.373,47.19,133.528,89.02,91.836,68.95,63.67,69.89,83.379,28.86,28.695,103.65,54.001,642.35,33.12,103.95,66.96,51.911,49.063,95.089,36.535,84.873,70.26,51.536,67.421,164.589,92.524,127.163,193.426,73.063,40.475,49.735,76.684,17.51,142.976,81.924,44.961,33.927
179.606,29.862,206.485,17.973,116.154,132.223,87.354,66.166,76.551,127.356,109.373,136.694,116.131,47.78,135.242,89.77,92.418,69.07,65.15,67.99,83.72,29.18,28.891,111.35,54.621,647.81,33.44,104.04,67.92,51.891,49.439,96.502,37.255,86.459,71.206,52.202,67.847,166.241,93.521,129.571,194.706,74.842,41.193,50.61,77.46,17.74,145.005,83.018,44.814,34.28
179.154,29.862,208.094,18.417,117.248,135.009,87.471,67.294,77.583,127.646,109.92,136.303,116.695,47.785,136.796,90.29,92.321,69.999,65.28,68.1,83.179,29.27,28.723,117.1,54.926,643.3,34.35,105.13,68.18,52.588,49.552,96.277,37.217,85.528,70.528,52.003,68.429,166.713,93.472,130.712,194.756,75.18,41.118,50.194,77.391,17.58,145.168,82.207,45,35.428
181.079,30.596,208.871,18.433,117.904,135.185,89.229,67.499,78.434,127.336,112.669,137.104,120.385,48.01,138.856,91.27,92.855,70.818,66.33,68.42,84.008,29.7,29.33,120.63,56.005,663.54,34.64,107.77,68.37,53.353,50.398,97.347,38.275,86.971,70.004,52.897,69.204,168.247,93.859,131.72,195.674,75.828,41.656,51.027,78.991,17.77,145.726,83.725,45.373,36.163
181.194,30.685,209.601,18.305,119.854,134.374,88.633,67.518,79.514,129.904,106.307,138.526,119.706,48.33,139.755,91.76,93.475,71.188,67.39,71.08,84.891,30.11,29.33,120.22,56.644,661.27,34.63,106.26,69.06,53.471,50.445,97.121,38.082,87.788,70.334,52.897,69.524,161.53,92.311,122.663,198.63,75.335,41.599,51.113,78.687,17.62,144.206,84.244,45.921,36.301
182.368,30.951,211.528,18.239,120.844,134.53,89.17,67.44,79.103,130.33,108.556,138.812,120.844,48.395,139.905,91.81,93.96,71.178,67.19,72.42,85.284,30.25,29.498,123.84,57.226,668.45,35.6,107.32,69.23,54.07,50.906,97.68,37.777,88.794,70.082,53.192,69.766,164.835,93.347,125.954,198.924,75.78,41.996,51.35,78.726,17.87,145.418,82.886,46.362,36.791
180.78,30.488,211.5,18.281,120.587,138.89,90.01,67.615,79.055,129.507,107.777,137.944,118.941,48.13,138.913,91.96,93.405,72.576,67.21,68.98,85.013,29.96,29.666,125.03,56.52,678.99,34.91,106.95,69.08,54.688,50.925,97.553,37.98,88.585,70.169,53.04,69.35,165.287,92.96,125.8,198.848,74.436,41.637,51.35,78.648,18.1,145.13,84.074,46.509,36.634
180.944,30.734,211.875,18.179,120.197,138.167,89.522,68.16,78.787,130.168,108.767,138.841,122.699,47.615,139.203,92,94.271,72.166,67.25,67.06,84,30.06,29.647,123.31,55.814,671.15,34.71,105.74,69.01,54.325,50.775,96.699,38.638,88.652,68.793,52.821,69.136,165.622,93.472,126.28,198.604,74.726,41.448,51.406,78.334,18.32,144.774,84.357,45.294,36.134
181.495,30.695,211.285,18.153,119.959,139.975,89.825,68.043,79.237,128.66,109.939,138.507,122.746,47.71,138.061,91.77,94.271,72.356,67.76,69.51,83.799,30.25,29.236,124.16,55.776,675.34,35.62,105.41,70.24,54.6,50.822,96.365,38.696,88.652,69.626,52.754,69.621,165.602,94.063,125.676,199,74.716,41.533,50.876,78.108,18.38,144.36,84.687,44.951,36.516
182.113,30.951,212.944,17.934,120.606,140.562,89.854,68.676,79.409,129.118,109.872,138.869,124.324,47.87,137.611,92.17,94.242,72.206,67.65,68.88,84.428,30.29,29.068,125.44,56.176,673.26,35.69,105.45,70.67,54.894,50.718,96.866,39.077,88.471,69.278,52.716,70.173,166.104,94.904,125.887,199.733,75.055,41.694,51.103,78.383,18.33,145.485,85.423,44.892,36.526
180.132,31.277,206.582,30.508,117.981,137.111,89.444,68.199,79.437,127.318,108.306,139.728,124.716,48.12,136.206,91.46,93.873,70.768,66.74,67.79,85.301,30.43,28.788,123.33,55.938,664.8,35.37,104.24,70.82,54.924,50.577,96.129,38.546,89.212,68.725,52.631,69.989,165.867,93.327,125.081,197.56,75.606,41.514,51.501,77.568,18.28,144.485,84.65,44.951,36.938
181.05,32.292,207.562,30.508,118.409,139.643,90.957,68.627,80.259,130.071,111.717,140.815,127.049,48.6,138.351,92.55,94.846,71.008,67.09,68.63,85.476,30.72,29.115,125.37,56.033,679.06,35.99,107.12,71.54,55.326,50.718,96.139,39.024,89.383,70.033,53.306,68.274,170.677,93.646,130.3,200.583,76.949,41.874,52.326,78.451,18.52,146.812,86.432,46.088,37.831
179.484,32.046,206.374,30.06,117.762,138.656,89.883,68.462,80.02,127.6,113.532,138.669,126.399,47.935,137.62,92.02,94.797,71.587,67.93,69.34,85.808,30.5,28.797,128.93,55.833,676.01,35.88,106.07,71.88,54.943,50.694,95.324,38.415,88.642,69.481,53.135,67.924,170.263,93.134,128.107,199.051,76.041,41.732,52.316,77.597,18.41,145.957,85.687,46.548,37.644
176.942,31.977,203.094,29.281,116.82,137.346,88.047,67.732,79.237,126.521,110.984,135.435,138.416,46.885,136.309,89.91,93.172,69.26,65.82,67.22,83.362,29.9,28.386,126.81,54.373,666.25,35.78,104.38,70.02,54.148,49.112,94.205,37.367,87.674,66.661,52.678,66.241,165.808,89.573,124.744,197.358,73.904,41.174,51.359,76.861,18.04,144.178,84.687,46.333,36.899
181.669,33.278,205.856,29.807,118.228,141.422,90.498,69.901,80.527,129.419,113.628,137.228,141.074,47.725,139.063,92.58,95.682,70.309,65.56,70.38,87.066,30.73,29.162,130.93,56.243,672.64,36.49,106.18,70.4,55.189,49.889,96.895,38.149,89.534,68.851,54.115,67.554,167.943,91.276,127.943,200.406,75.103,41.874,52.979,78.933,18.51,148.87,87.168,48.41,38.145
181.707,32.647,206.553,29.972,120.939,138.617,89.854,68.734,80.116,128.884,111.862,136.513,142.288,47.3,139.016,89.6,94.408,69.679,66.47,70.79,86.952,30.12,28.975,125.36,55.613,669.83,36.11,105.61,70.19,54.806,49.359,96.031,38.183,88.661,67.359,54.049,67.35,166.664,91.083,127.972,199.674,75.598,41.524,52.885,78.098,18.57,147.726,86.602,48.576,37.949
181.717,33.091,206.252,29.661,120.787,139.78,90.342,68.549,80.527,126.988,111.833,135.473,141.284,47.335,135.776,91.72,93.259,70.239,66.58,70.99,85.872,29.97,28.919,126.98,55.27,677.33,36.25,106.49,69.54,55.1,49.766,96.385,37.971,87.607,67.436,53.173,64.413,167.225,90.483,126.835,195.91,78.034,41.845,52.866,77.627,18.73,149.407,87.3,44.195,38.606
180.316,32.253,205.054,29.709,119.997,137.033,89.092,67.518,79.638,125.121,111.032,133.727,139.248,46.59,135.073,89.56,91.907,69.549,64.84,67.09,82.571,29.62,28.639,124.2,53.877,664.79,35.59,104.6,69.01,54.276,49.16,96.031,37.357,87.702,65.924,52.869,62.488,167.903,89.322,127.664,193.864,76.015,41.543,52.098,76.459,18.48,147.639,85.772,43.665,37.85
181.195,32.519,206.318,29.817,121.186,136.837,89.395,68.034,79.495,124.946,112.151,133.565,140.854,46.815,137.105,88.96,92.5,71.367,65.03,66.37,83.335,29.85,28.667,122.91,53.637,662.32,35.42,105.42,69.05,55.051,49.283,95.825,37.734,88.557,66.128,53.278,62.731,169.172,89.912,129.958,194.268,77.675,41.713,52.373,76.694,18.44,149.068,86.36,44.401,37.644
179.803,32.036,204.734,29.008,120.045,135.195,87.793,66.915,78.73,123.098,111.93,131.504,138.072,45.87,135.429,91.42,90.175,69.609,65.09,67.17,80.903,28.87,28.293,118.91,52.583,640.15,35.01,102.12,68.45,52.745,48.639,93.096,36.946,86.819,64.79,52.241,63.538,169.919,89.206,130.864,188.071,76.568,40.843,51.226,74.721,18.1,146.49,85.753,42.605,36.507
180.818,32.115,204.15,29.135,120.159,134.599,87.803,67.713,78.271,122.932,111.804,132.792,136.246,46.715,133.912,93.26,91.868,70.249,65.04,69.66,83.133,29.01,28.741,120.67,53.752,657.91,35.19,104.66,68.82,53.874,49.103,94.539,37.429,88.177,64.383,52.317,64.997,171.994,88.441,130.623,183.625,75.278,40.702,52.25,75.467,18.39,147.948,87.071,42.949,37.233
181.562,32.509,202.509,29.515,120.673,136.153,88.223,68.403,79.217,123.467,113.503,131.695,136.972,46.965,137.218,94.02,92.559,71.337,65.84,72.33,83.537,30.24,28.909,118.6,54.413,658.64,36,104.55,69.2,54.808,50.533,96.63,37.574,87.56,64.567,53.697,65.531,172.752,89.438,130.131,183.288,77.578,41.221,52.307,77.185,18.66,148.045,88.493,43.39,37.968
183.409,32.706,205.017,30.547,121.709,139.751,89.102,69.522,79.848,125.033,114.68,133.221,137.979,46.82,138.697,95.56,93.921,65.614,65.76,72.04,83.862,30.52,29.675,122.64,54.528,675.77,36.23,106.79,69.82,54.945,51.092,98.211,37.773,89.202,65.091,54.563,64.19,173.44,90.879,132.791,186.37,77.888,41.864,53.188,78.402,18.88,150.556,89.204,43.96,38.459
182.017,32.213,202.868,30.557,121.253,136.749,88.399,68.948,79.428,123.497,115.056,131.809,134.719,46.455,136.309,94.2,92.753,64.106,64.77,71.12,83.379,29.95,29.404,122.51,53.752,670.65,35.85,106.22,69.83,51.907,50.476,97.514,36.975,87.854,63.995,53.088,63.246,173.951,89.699,133.977,184.972,76.384,41.429,52.78,77.254,18.6,150.575,88.209,42.694,38.125
178.682,31.691,200.002,30.683,119.236,135.459,86.426,69.561,79.036,121.999,111.775,130.426,134.45,45.73,130.709,91.31,91.333,63.726,64.16,68.98,81.254,28.82,28.797,118.02,53.608,664.14,34.76,104.04,69.96,50.157,49.955,94.529,36.83,86.307,63.104,51.879,62.741,172.476,88.296,132.762,185.157,74.773,41.184,51.293,74.927,18.19,147.881,86.891,41.938,37.733
182.693,32.44,203.103,31.404,119.883,138.226,87.119,69.998,80.603,123.749,113.31,131.742,139.821,46.19,131.946,91.62,92.598,63.806,64.21,68.71,81.158,28.64,29.068,116.63,54.126,664.51,35,104.77,71.34,50.471,50.031,95.265,36.719,87.18,63.162,51.945,63.412,173.184,88.451,134.478,190.319,76.433,41.439,51.956,75.761,18.27,148.334,87.403,42.556,37.998
183.041,32.47,205.092,31.375,120.682,139.428,88.994,69.58,82.801,124.236,113.339,133.507,139.149,46.47,133.331,93.82,93.318,64.286,65.42,69.07,83.133,29.22,29.731,116.24,55.602,663.15,35.27,105.51,72.2,49.852,50.401,95.756,36.898,88.11,66.38,52.298,63.82,173.184,89.718,135.114,190.437,77.83,41.845,52.449,75.968,18.49,149.088,88.692,42.723,38.459
183.65,32.598,205.422,32.173,120.197,140.464,89.375,70.203,83.919,124.887,114.545,133.46,140.501,46.725,134.905,94.7,95.342,65.544,65.12,68.64,82.409,29.67,29.89,118.16,55.573,663.7,35.55,104.63,72.47,50.098,50.836,96.925,37.26,89.43,66.729,52.831,62.916,176.174,91.063,135.422,191.582,78.053,42.044,52.894,77.126,18.74,150.536,88.986,42.625,38.096
183.757,32.706,206.016,32.3,120.13,139.819,89.395,70.368,85.505,125.889,114.207,133.412,140.319,46.53,134.408,94.3,94.865,65.424,65.39,68.95,83.233,29.71,29.89,117.33,55.583,662.79,35.74,105.02,72.95,50.108,50.619,96.787,37.352,89.354,66.651,52.859,63.635,175.348,91.295,135.471,190.959,78.024,41.968,52.752,76.832,18.72,150.575,89.053,43.076,38.174
183.631,32.677,205.875,32.192,120.073,140.054,89.864,70.397,83.221,124.761,114.197,133.174,140.348,46.57,135.354,94.2,94.846,65.514,66.34,69.19,83.224,29.57,29.853,117.11,56.656,675.2,35.76,105.93,74.16,49.901,51.073,96.728,37.86,88.974,66.729,52.859,63.635,175.2,90.899,134.96,189.637,77.675,42.384,53.017,77.097,18.73,150.054,89.441,42.998,38.282
185.081,33.209,207.816,32.28,120.244,141.012,90.645,70.854,84.378,125.918,115.635,133.889,141.873,47.09,137.986,95.33,97.307,66.443,66.37,69.85,83.613,29.9,30.32,119.12,56.915,693.97,35.83,107.26,74.3,50.147,51.49,97.896,37.86,89.996,66.632,53.63,64.141,176.431,92.103,136.714,192.289,78.374,42.762,53.586,77.764,18.74,151.174,90.067,43.508,38.821
183.728,32.923,207.185,32.251,119.607,140.933,90.078,70.601,83.546,124.129,114.767,132.859,141.326,46.48,137.105,95.28,97.171,65.185,66.1,69.65,82.889,29.9,30.189,116.71,56.57,689.07,35.51,106.22,73.97,49.311,51.14,97.062,37.71,88.984,65.924,53.392,63.869,176.323,91.559,135.856,191.877,77.811,42.372,53.358,76.92,18.61,150.112,89.745,42.537,38.674
182.5,32.499,204.687,31.958,118.456,139.242,88.916,70.154,83.04,123.36,113.532,131.046,139.197,45.73,135.401,93.94,95.926,64.435,65.85,68.72,82.055,29.64,29.703,114.38,55.755,675.89,34.84,104.66,72.92,48.967,50.562,95.58,37.023,88.497,64.974,52.773,63.11,175.84,90.287,134.391,192.357,77.083,41.849,52.572,76.135,18.44,148.817,88.37,42.252,37.968
181.243,31.918,200.973,30.941,117.261,137.531,86.221,68.676,83.756,120.803,112.393,129.815,136.445,44.75,131.571,91.97,92.247,62.508,64.27,66.1,80.307,28.78,29.068,109.96,54.193,636.99,34.17,102.22,71.12,47.433,49.69,93.076,36.332,86.95,63.365,51.698,62.225,177.062,87.45,134.169,193.544,75.443,41.04,51.928,74.318,17.99,142.887,87.45,41.173,36.899
